chr,start,end,width,reads,gc,map,cor_gc,copy,valid,ideal,modal_curve,modal_quantile,cor_map,multiplier,state,cell_id,is_low_mappability
2,85000001,85500000,500000,329,0.44424600000000003,0.997553,4.32358937997087,8.39966263509306,TRUE,FALSE,76.09418265390791,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,85500001,86000000,500000,109,0.485834,0.995033,1.26936213896086,2.46605604556813,TRUE,TRUE,85.8699000501393,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,86000001,86500000,500000,106,0.45188,0.9979309999999999,1.36316305997545,2.6482879880910497,TRUE,TRUE,77.76032311344271,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,86500001,87000000,500000,46,0.409172,0.9891409999999999,0.664925117160015,1.291784711938,TRUE,TRUE,69.1807224796564,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,87000001,87500000,500000,18,0.41508,0.9217770000000001,0.25619146568879003,0.497716525011529,TRUE,TRUE,70.2599516795209,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,87500001,88000000,500000,87,-1,0.822083,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,88000001,88500000,500000,56,0.402018,0.955334,0.8244976861917199,1.60179466614194,TRUE,TRUE,67.92014209119121,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,88500001,89000000,500000,71,0.42865600000000004,0.9987659999999999,0.9743263949461178,1.89287471468185,TRUE,TRUE,72.8708576184334,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,89000001,89500000,500000,42,0.400118,0.9914719999999999,0.621358158231561,1.20714490809093,TRUE,TRUE,67.59386586238071,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,89500001,90000000,500000,4,-1,0.599212,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,90000001,90500000,500000,20,-1,0.805079,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,90500001,91000000,500000,0,-1,0.0741698,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,91000001,91500000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,91500001,92000000,500000,32,-1,0.7136520000000001,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,92000001,92500000,500000,9,-1,0.602909,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,92500001,93000000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,93000001,93500000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,93500001,94000000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,94000001,94500000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,94500001,95000000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,95000001,95500000,500000,17,-1,0.331388,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,95500001,96000000,500000,188,0.462142,0.993822,2.34733155658277,4.56028346709834,TRUE,TRUE,80.09094389447449,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,96000001,96500000,500000,53,0.436468,0.989273,0.711830227736197,1.3829097171308602,TRUE,TRUE,74.455955837326,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,96500001,97000000,500000,40,0.45172799999999996,0.962633,0.5146244315724711,0.9997877293829441,TRUE,TRUE,77.72658573122379,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,97000001,97500000,500000,142,0.475386,0.991726,1.70564582289313,3.31364711774606,TRUE,TRUE,83.252922789761,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,97500001,98000000,500000,45,0.4379520000000001,0.976246,0.601894790355307,1.16933240798151,TRUE,TRUE,74.7638968156476,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,98000001,98500000,500000,36,0.426084,0.963363,0.497497272752516,0.966513904479098,TRUE,TRUE,72.3622057279266,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,98500001,99000000,500000,64,0.4144100000000001,0.994935,0.9125151247776758,1.77279073564659,TRUE,TRUE,70.1358237931594,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,99000001,99500000,500000,87,0.440856,0.998497,1.15426244763803,2.24244587088461,TRUE,TRUE,75.3728063994703,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,99500001,100000000,500000,48,0.404014,0.9945309999999999,0.7031241061682699,1.3659958805927601,TRUE,TRUE,68.2667534492307,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,100000001,100500000,500000,81,0.417054,0.999058,1.14684988772641,2.22804510405683,TRUE,TRUE,70.628249491814,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,100500001,101000000,500000,78,0.420792,0.987759,1.09341347873288,2.12423140471346,TRUE,TRUE,71.3362342033604,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,101000001,101500000,500000,96,0.442586,0.999848,1.2675020792568799,2.46244241054837,TRUE,TRUE,75.7395207243237,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,101500001,102000000,500000,56,0.444588,0.998035,0.735220841734357,1.4283518831520805,TRUE,TRUE,76.1675904996086,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,102000001,102500000,500000,268,0.42792600000000003,0.996613,3.68507343567927,7.15918440096125,TRUE,TRUE,72.7258234273422,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,102500001,103000000,500000,195,0.41898,0.9991049999999999,2.74681506268116,5.33638091406108,TRUE,TRUE,70.9913101356233,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,103000001,103500000,500000,69,0.395654,0.9874850000000001,1.0322951004281802,2.00549354284763,TRUE,TRUE,66.8413518298984,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,103500001,104000000,500000,60,0.373886,0.997676,0.945559295587385,1.83698737007809,TRUE,TRUE,63.454508120220794,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,104000001,104500000,500000,109,0.360412,0.9986200000000001,1.76967643956658,3.4380427370122004,TRUE,TRUE,61.593180291588105,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,104500001,105000000,500000,77,0.36186199999999996,0.998553,1.2462600940975501,2.42117449785883,TRUE,TRUE,61.7848556370232,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,105000001,105500000,500000,86,0.412954,0.9991639999999999,1.23089941845294,2.39133251197101,TRUE,TRUE,69.8676095794159,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,105500001,106000000,500000,74,0.42241999999999996,0.9943360000000001,1.03281410612805,2.0065018422955,TRUE,TRUE,71.6489052201475,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,106000001,106500000,500000,134,0.43612799999999996,0.9978049999999999,1.8014212597935602,3.49971505528403,TRUE,TRUE,74.38571032261291,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,106500001,107000000,500000,36,0.43479399999999996,0.980716,0.485756503108721,0.9437044988169699,TRUE,TRUE,74.111205448839,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,107000001,107500000,500000,52,0.41475,0.9734700000000001,0.740753840888104,1.43910112924539,TRUE,TRUE,70.1987585209902,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,107500001,108000000,500000,40,0.38806199999999996,0.9953690000000001,0.609692445880798,1.18448132014746,TRUE,TRUE,65.6068486172789,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,108000001,108500000,500000,49,0.38367199999999996,0.9803930000000001,0.754786170788475,1.4663624685606995,TRUE,TRUE,64.9190484621796,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,108500001,109000000,500000,224,0.390644,0.985029,3.39289617553574,6.59155639580873,TRUE,TRUE,66.02029310980329,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,109000001,109500000,500000,66,0.400154,0.972719,0.976331148356323,1.89676945371287,TRUE,TRUE,67.60001471950629,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,109500001,110000000,500000,96,0.471422,0.991756,1.16662978992539,2.2664725519075,TRUE,TRUE,82.288315307069,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,110000001,110500000,500000,56,-1,0.715439,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,110500001,111000000,500000,18,0.42923,0.9202229999999999,0.246625110964368,0.4791314686449339,TRUE,TRUE,72.98526873283629,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,111000001,111500000,500000,10,0.432008,0.8986430000000001,0.13597376929924,0.26416333489636,TRUE,FALSE,73.5435963240293,46,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,111500001,112000000,500000,96,0.4304,0.997948,1.31112638218227,2.54719361956971,TRUE,TRUE,73.2194861644195,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,112000001,112500000,500000,47,0.44901199999999997,0.997886,0.609379717474644,1.18387376635887,TRUE,TRUE,77.12760804507029,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,112500001,113000000,500000,70,0.420372,0.983142,0.9823734762187621,1.90850819925846,TRUE,TRUE,71.25599549922279,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,113000001,113500000,500000,41,0.4255600000000001,0.9261299999999999,0.567400385336763,1.10231832789883,TRUE,TRUE,72.2593799009595,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,113500001,114000000,500000,63,0.441018,0.997516,0.835465977651704,1.62310333813887,TRUE,TRUE,75.40702037571658,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,114000001,114500000,500000,51,0.43091199999999996,0.938683,0.695558174488522,1.35129715043017,TRUE,TRUE,73.3224076296749,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,114500001,115000000,500000,43,0.403882,0.993331,0.6300947053533571,1.22411785393973,TRUE,TRUE,68.2437094529871,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,115000001,115500000,500000,66,0.380784,0.9963209999999999,1.0236211727734899,1.9886422511042199,TRUE,TRUE,64.4769781589941,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,115500001,116000000,500000,88,0.371724,0.9944620000000001,1.39364571932242,2.70750824057876,TRUE,TRUE,63.1437378810913,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,116000001,116500000,500000,76,0.356406,0.993078,1.2443829329101002,2.417527638895009,TRUE,TRUE,61.07444741488621,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,116500001,117000000,500000,76,0.364528,0.989028,1.22299147965602,2.37596934674056,TRUE,TRUE,62.142706032077996,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,117000001,117500000,500000,63,0.361138,0.9986299999999999,1.02125358470187,1.98404261424866,TRUE,TRUE,61.6888899522357,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,117500001,118000000,500000,62,0.367668,0.992195,0.9908394474505532,1.92495548321074,TRUE,TRUE,62.57320513381561,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,118000001,118500000,500000,67,0.3884780000000001,0.9866370000000001,1.0202059424078398,1.9820073049121896,TRUE,TRUE,65.6730148443067,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,118500001,119000000,500000,68,0.41279399999999994,0.9792879999999999,0.973678276143634,1.8916155804741601,TRUE,TRUE,69.838263486089,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,119000001,119500000,500000,82,0.413208,0.993813,1.17286535564339,2.2785867107156403,TRUE,TRUE,69.91424855841022,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,119500001,120000000,500000,85,0.458712,0.988563,1.0718742088904,2.08238594156165,TRUE,TRUE,79.3003500737199,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,120000001,120500000,500000,79,0.4448760000000001,0.998821,1.0363442320983,2.0133600021722997,TRUE,TRUE,76.2294974518723,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,120500001,121000000,500000,50,0.392372,0.995533,0.754140110802882,1.46510733412399,TRUE,TRUE,66.3006771338132,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,121000001,121500000,500000,110,0.503356,0.9996510000000001,1.21545136362147,2.36132076997861,TRUE,TRUE,90.5013588303955,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,121500001,122000000,500000,132,0.504788,0.999402,1.45225217741157,2.82136606400367,TRUE,TRUE,90.8933049322543,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,122000001,122500000,500000,74,0.428954,0.996906,1.01466861152618,1.9712496433450901,TRUE,TRUE,72.9302150075338,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,122500001,123000000,500000,110,0.44123999999999997,0.9870059999999999,1.45784286096093,2.83222737658153,TRUE,TRUE,75.4539483957099,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,123000001,123500000,500000,86,0.382662,0.9927540000000001,1.3279083164234198,2.57979675867515,TRUE,TRUE,64.7635073418561,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,123500001,124000000,500000,76,0.358752,0.9976879999999999,1.23826296293792,2.40563805397249,TRUE,TRUE,61.3763007331507,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,124000001,124500000,500000,93,0.358888,0.9914350000000001,1.51480683178755,2.9428942543186896,TRUE,TRUE,61.393966576091614,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,124500001,125000000,500000,56,0.37414200000000003,0.9912129999999999,0.8820062649085569,1.71351958203772,TRUE,TRUE,63.4916125066366,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,125000001,125500000,500000,56,0.39075,0.983553,0.84800421664848,1.6474620291142401,TRUE,TRUE,66.0374074805025,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,125500001,126000000,500000,62,0.372246,0.9976360000000001,0.98072794569685,1.9053113412719398,TRUE,TRUE,63.2183474245207,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,126000001,126500000,500000,64,0.368438,0.9945729999999999,1.02105505202674,1.98365691446392,TRUE,TRUE,62.680263784958,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,126500001,127000000,500000,122,0.372078,0.986397,1.9305536885930497,3.75058736110259,TRUE,TRUE,63.1943057169838,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,127000001,127500000,500000,93,0.402344,0.997432,1.3681201978904298,2.65791847851513,TRUE,TRUE,67.9764834576678,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,127500001,128000000,500000,87,0.475488,0.998558,1.0446943166915301,2.0295821471064497,TRUE,TRUE,83.2779489750864,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,128000001,128500000,500000,91,0.45696800000000004,0.999184,1.1533172302283201,2.24060954771406,TRUE,TRUE,78.9028357635695,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,128500001,129000000,500000,66,0.437118,0.9956959999999999,0.884830380031822,1.7190061378119499,TRUE,TRUE,74.5905672877398,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,129000001,129500000,500000,149,0.49029399999999995,0.997634,1.71225124981577,3.32647982521084,TRUE,TRUE,87.019939402019,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,129500001,130000000,500000,66,0.41593199999999997,0.988381,0.9372545056177032,1.82085322137198,TRUE,TRUE,70.418439820145,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,130000001,130500000,500000,60,0.41857799999999995,0.983469,0.8460806208591529,1.64372495922701,TRUE,TRUE,70.9152278409036,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,130500001,131000000,500000,64,0.454624,0.980174,0.816604577207253,1.58646031156176,TRUE,TRUE,78.37330549735198,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,131000001,131500000,500000,84,0.4511600000000001,0.9643719999999999,1.08246422642354,2.10295972106768,TRUE,TRUE,77.6007169100966,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,131500001,132000000,500000,42,0.46013999999999994,0.985875,0.52745212476874,1.02470875813149,TRUE,TRUE,79.6280800241629,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,132000001,132500000,500000,62,0.43126400000000004,0.973485,0.8447635669763941,1.64116624994286,TRUE,TRUE,73.39331669086121,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,132500001,133000000,500000,4,0.388718,0.965382,0.06087236279994001,0.118259914710941,TRUE,TRUE,65.71126560580849,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,133000001,133500000,500000,78,0.426784,0.9955729999999999,1.07586217849048,2.09013357814224,TRUE,TRUE,72.499992619352,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,133500001,134000000,500000,56,0.388308,0.998182,0.853060938024797,1.65728598552358,TRUE,TRUE,65.6459550588075,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,134000001,134500000,500000,93,0.39889,0.9844370000000001,1.38013136379646,2.6812531971015496,TRUE,TRUE,67.3848899022015,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,134500001,135000000,500000,66,0.423374,0.985775,0.918793312275912,1.78498769801062,TRUE,TRUE,71.8333482821219,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,135000001,135500000,500000,111,0.431204,0.990966,1.5126485784120405,2.9387013028975097,TRUE,TRUE,73.3812212460653,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,135500001,136000000,500000,61,0.400644,0.9918309999999999,0.9012491671223308,1.75090377200371,TRUE,TRUE,67.6838350872175,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,136000001,136500000,500000,45,0.385946,0.993864,0.689412754704376,1.3393581228303302,TRUE,TRUE,65.2729438104119,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,136500001,137000000,500000,54,0.418576,0.99905,0.761476618954721,1.47936035123068,TRUE,TRUE,70.9148497220122,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,137000001,137500000,500000,76,0.41098599999999996,0.9973280000000001,1.0933928079775501,2.1241912465587403,TRUE,TRUE,69.508414035188,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,137500001,138000000,500000,170,0.38064000000000003,0.996051,2.6374928101615898,5.12399487112954,TRUE,TRUE,64.4551520083896,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,138000001,138500000,500000,74,0.373272,0.9873649999999999,1.16782275848423,2.26879019415978,TRUE,TRUE,63.3657800059044,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,138500001,139000000,500000,64,0.378076,0.999216,0.9989080304267652,1.9406307402685496,TRUE,TRUE,64.0699624495532,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,139000001,139500000,500000,40,0.377312,0.997358,0.625425627077193,1.21504699200305,TRUE,TRUE,63.95644544809011,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,139500001,140000000,500000,78,0.367056,0.9981180000000001,1.2482290139968402,2.4249996212588902,TRUE,TRUE,62.488533053916996,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,140000001,140500000,500000,51,0.360822,0.994125,0.8272886237586451,1.6072167661467098,TRUE,TRUE,61.647167065213786,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,140500001,141000000,500000,70,0.358218,0.9952200000000001,1.14179246223271,2.21821977972192,TRUE,TRUE,61.3071134338361,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,141000001,141500000,500000,70,0.34399,0.999684,1.17513453963021,2.28299517282227,TRUE,TRUE,59.567647481477096,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,141500001,142000000,500000,52,0.348938,0.996193,0.864507672659985,1.6795241540357,TRUE,TRUE,60.14984209452111,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,142000001,142500000,500000,67,0.35454600000000003,0.997842,1.10126729544815,2.13948942415252,TRUE,TRUE,60.8389991030605,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,142500001,143000000,500000,100,0.344198,0.996411,1.6780879221059701,3.260108946287,TRUE,TRUE,59.591633240826596,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,143000001,143500000,500000,105,0.36204400000000003,0.993768,1.6987800478195199,3.30030861834696,TRUE,TRUE,61.809061234721405,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,143500001,144000000,500000,77,0.36721,0.9912120000000001,1.2318067637886698,2.39309525908779,TRUE,TRUE,62.5098045111968,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,144000001,144500000,500000,97,0.364106,0.9931110000000001,1.56235923504878,3.0352767887777996,TRUE,TRUE,62.0855932643248,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,144500001,145000000,500000,103,0.37585999999999997,0.98995,1.6158815350778999,3.13925735311666,TRUE,TRUE,63.74229655086351,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,145000001,145500000,500000,75,0.38051999999999997,0.998816,1.1639279322776201,2.26122351210866,TRUE,TRUE,64.43697923224249,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,145500001,146000000,500000,60,0.364752,0.997402,0.965047686596009,1.8748484839321398,TRUE,TRUE,62.1730934474716,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,146000001,146500000,500000,82,0.35333400000000004,0.9985780000000001,1.3511861029653305,2.62501972891129,TRUE,TRUE,60.687421088806296,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,146500001,147000000,500000,64,0.3533,0.999475,1.0546578077895201,2.04893874102321,TRUE,TRUE,60.68318987192511,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,147000001,147500000,500000,64,0.353404,0.9950479999999999,1.05443285512109,2.04850171373925,TRUE,TRUE,60.696136021529895,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,147500001,148000000,500000,90,0.369824,0.9962989999999999,1.43142408348252,2.78090223939848,TRUE,TRUE,62.8744486267398,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,148000001,148500000,500000,91,0.38751199999999997,0.9947219999999999,1.3888966846362,2.6982820431532204,TRUE,TRUE,65.51963224236201,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,148500001,149000000,500000,98,0.362054,0.982518,1.58549390434917,3.0802217176829303,TRUE,TRUE,61.810392163083,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,149000001,149500000,500000,64,0.386704,0.993192,0.9787122943269699,1.901395430206149,TRUE,TRUE,65.39204664227779,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,149500001,150000000,500000,75,-1,0.7997,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
2,150000001,150500000,500000,69,0.393698,0.991848,1.03731574063997,2.01524740249643,TRUE,TRUE,66.51783762331671,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,150500001,151000000,500000,50,0.37496,0.985293,0.7860324236699309,1.5270661940418702,TRUE,TRUE,63.61060751992071,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,151000001,151500000,500000,84,0.382416,0.998217,1.29778281793786,2.52127038122474,TRUE,TRUE,64.7257760227352,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,151500001,152000000,500000,87,0.384446,0.9994799999999999,1.33766040598578,2.59874265180054,TRUE,TRUE,65.03892887214971,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,152000001,152500000,500000,82,0.394856,0.968074,1.22922113133285,2.3880720160324103,TRUE,TRUE,66.7089085192401,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,152500001,153000000,500000,56,0.40272399999999997,0.9910760000000001,0.8230175644214,1.5989191563659295,TRUE,TRUE,68.0422902509611,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,153000001,153500000,500000,59,0.404174,0.998648,0.863902945460142,1.67834931895806,TRUE,TRUE,68.294708693897,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,153500001,154000000,500000,72,0.377432,0.9898299999999999,1.1254530460706005,2.18647634357326,TRUE,TRUE,63.9742370873491,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,154000001,154500000,500000,72,0.373374,0.989232,1.13599619461434,2.20695906824858,TRUE,TRUE,63.3804940028372,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,154500001,155000000,500000,54,0.35807,0.990785,0.881086194133135,1.7117321125454097,TRUE,TRUE,61.2879878944516,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,155000001,155500000,500000,125,0.355238,0.9978540000000001,2.05166264165149,3.985872042042181,TRUE,TRUE,60.9261958873418,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,155500001,156000000,500000,121,0.3482,0.993994,2.01460273894657,3.913873835771069,TRUE,TRUE,60.0614690235508,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,156000001,156500000,500000,92,0.34183,0.990815,1.5508816460727501,3.01297867792816,TRUE,TRUE,59.321096637495785,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,156500001,157000000,500000,73,0.35304,0.9943129999999999,1.20361007810062,2.3383160868785686,TRUE,TRUE,60.65087134796929,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,157000001,157500000,500000,73,0.382166,0.9911530000000001,1.12850254506997,2.1924007643611003,TRUE,TRUE,64.6874925704962,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,157500001,158000000,500000,63,0.36328,0.992974,1.01655017713129,1.97490505900087,TRUE,TRUE,61.9743141236634,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,158000001,158500000,500000,48,0.375916,0.977667,0.7529350698757671,1.4627662382520903,TRUE,TRUE,63.750517037172784,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,158500001,159000000,500000,81,0.398356,0.9984149999999999,1.20366481568608,2.33842242844131,TRUE,TRUE,67.29448177300971,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,159000001,159500000,500000,166,0.378702,0.985592,2.5871444615117998,5.02618050770932,TRUE,TRUE,64.163405820407,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,159500001,160000000,500000,73,0.428016,0.9960870000000001,1.0035236624491,1.94959776937981,TRUE,TRUE,72.7436758410293,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,160000001,160500000,500000,89,0.383902,0.995275,1.37018758384496,2.66193489705733,TRUE,TRUE,64.95460990111471,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,160500001,161000000,500000,57,0.388754,0.991714,0.8673553713781609,1.6850565268900501,TRUE,TRUE,65.7170081386957,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,161000001,161500000,500000,68,0.394298,0.9976959999999999,1.0207654870949499,1.9830943615653402,TRUE,TRUE,66.6166723500074,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
2,161500001,162000000,500000,78,0.384302,0.983358,1.19969397411466,2.3307080673755096,TRUE,TRUE,65.0165806305411,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
