"","chr","start","end","reads","gc","map","valid","ideal","cor.gc","cor.map","copy"
"9871","6",98700001,98710001,9885,0.3376,0.847732,TRUE,FALSE,0.922856652232231,1.04679078719718,0.0659731323993933
"9872","6",98710001,98720001,10699,0.3451,0.940826,TRUE,TRUE,0.95026753044732,0.989860900940071,-0.0147022885065094
"9873","6",98720001,98730001,16519,0.4111,0.857101,TRUE,FALSE,1.16086758654376,1.30701017470341,0.386270372148657
"9874","6",98730001,98740001,13232,0.3718,0.946759,TRUE,TRUE,1.03685565521962,1.07299467961585,0.101642922589445
"9875","6",98740001,98750001,11537,0.3406,0.966827,TRUE,TRUE,1.05499412106843,1.06714332870914,0.0937539584780951
"9876","6",98750001,98760001,9908,0.3185,0.971291,TRUE,TRUE,1.04799769826759,1.05426244179454,0.0762340475685477
"9877","6",98760001,98770001,10034,0.3424,0.941479,TRUE,TRUE,0.90632981746661,0.94340910249827,-0.0840445740858253
"9878","6",98770001,98780001,10646,0.3634,0.891385,TRUE,FALSE,0.86365819628691,0.943466321382245,-0.0839570755693505
"9879","6",98780001,98790001,12066,0.378,0.854932,TRUE,FALSE,0.924731269426793,1.04296844441618,0.0606955089861792
"9880","6",98790001,98800001,12198,0.3679,0.932819,TRUE,TRUE,0.9707153498418,1.01985163081722,0.0283592825362875
"9881","6",98800001,98810001,13785,0.3809,0.958265,TRUE,TRUE,1.04610286605311,1.06887708476886,0.0960959602707611
"9882","6",98810001,98820001,12518,0.3466,0.982547,TRUE,TRUE,1.10253571626898,1.09380419778859,0.129354503979134
"9883","6",98820001,98830001,12248,0.3592,0.975259,TRUE,TRUE,1.01264987596284,1.01376961153526,0.0197298238787901
"9884","6",98830001,98840001,12623,0.3442,0.9992,TRUE,TRUE,1.12711710585521,1.09535420869575,0.131397474845143
"9885","6",98840001,98850001,12641,0.3555,0.960946,TRUE,TRUE,1.06372780350726,1.08344844386289,0.115630504097951
"9886","6",98850001,98860001,13697,0.3634,0.975724,TRUE,TRUE,1.11117098577323,1.11176867275308,0.152856635732411
"9887","6",98860001,98870001,14188,0.3803,0.966745,TRUE,TRUE,1.07887631566933,1.09141091769795,0.126194380589652
"9888","6",98870001,98880001,15566,0.3848,0.985798,TRUE,TRUE,1.16596187825647,1.15207596137113,0.204235843065393
"9889","6",98880001,98890001,12313,0.3472,0.934322,TRUE,TRUE,1.08094491660154,1.13388081261136,0.181268999987816
"9890","6",98890001,98900001,14345,0.3636,0.997258,TRUE,TRUE,1.16271627602441,1.13266106851182,0.179716221327003
"9891","6",98900001,98910001,13359,0.3616,0.969756,TRUE,TRUE,1.09246797824591,1.10107149437056,0.138908148489125
"9892","6",98910001,98920001,14946,0.3684,0.996795,TRUE,TRUE,1.18696299341786,1.15694278463278,0.210317519270306
"9893","6",98920001,98930001,12064,0.3393,0.992973,TRUE,TRUE,1.11322727089945,1.09020828337385,0.124603787006421
"9894","6",98930001,98940001,12291,0.3526,0.954763,TRUE,TRUE,1.04934292924861,1.07641548048807,0.106235044384136
"9895","6",98940001,98950001,7726,0.3448,0.543538,TRUE,FALSE,0.687397852579343,0.989738522985442,-0.014880662036375
"9896","6",98950001,98960001,11902,0.3336,0.98379,TRUE,TRUE,1.1402227782216,1.12944903104804,0.175619167310572
"9897","6",98960001,98970001,14141,0.3975,0.830798,TRUE,FALSE,1.02023520175758,1.17199690475644,0.228968759607912
"9898","6",98970001,98980001,6737,0.3969,0.387689,TRUE,FALSE,0.486799188399271,0.809085226509275,-0.30563641524056
"9899","6",98980001,98990001,13681,0.3659,0.990332,TRUE,TRUE,1.09790389643425,1.07872644525028,0.109329057488478
"9900","6",98990001,99000001,13511,0.3555,0.955271,TRUE,TRUE,1.13693745377632,1.16562254311705,0.221100684478587
"9901","6",99000001,99010001,12653,0.3623,0.965041,TRUE,TRUE,1.03149384912036,1.04556633247781,0.0642845918185643
"9902","6",99010001,99020001,14547,0.3781,0.981463,TRUE,TRUE,1.11449137829759,1.10715587143467,0.146858346885058
"9903","6",99020001,99030001,11977,0.3363,0.974603,TRUE,TRUE,1.12769336469218,1.12984495081707,0.17612480446785
"9904","6",99030001,99040001,13105,0.3673,0.861142,TRUE,FALSE,1.04549115287832,1.17324351462661,0.230502485559541
"9905","6",99040001,99050001,13080,0.3524,0.99609,TRUE,TRUE,1.11782661886677,1.09050530072843,0.124996782648112
"9906","6",99050001,99060001,11763,0.3427,0.990955,TRUE,TRUE,1.06039107733649,1.04106381688509,0.0580585081010244
"9907","6",99060001,99070001,14550,0.3773,0.971911,TRUE,TRUE,1.11779360312939,1.12362114935528,0.168155684955045
"9908","6",99070001,99080001,11794,0.3641,0.782076,TRUE,FALSE,0.953855671292956,1.1353129684891,0.183090055971794
"9909","6",99080001,99090001,17878,0.428,0.974237,TRUE,TRUE,1.22044970193576,1.22332518388827,0.290807951554579
"9910","6",99090001,99100001,13508,0.3785,0.977862,TRUE,TRUE,1.0334744002513,1.03129105763531,0.0444515569029185
"9911","6",99100001,99110001,13848,0.3759,0.948076,TRUE,TRUE,1.06906106222489,1.10471852393491,0.143678825858505
"9912","6",99110001,99120001,15560,0.3902,0.97888,TRUE,TRUE,1.14607724406611,1.14220331259795,0.191819473791743
"9913","6",99120001,99130001,13742,0.3658,0.97257,TRUE,TRUE,1.10326968745401,1.10812654742325,0.148122645750739
"9914","6",99130001,99140001,14380,0.3699,0.992073,TRUE,TRUE,1.13514143619352,1.1129085169487,0.154335005466147
"9915","6",99140001,99150001,13972,0.3754,1,TRUE,TRUE,1.0805365020112,1.04905196632454,0.0690861456956985
"9916","6",99150001,99160001,14188,0.3733,0.99033,TRUE,TRUE,1.10556806275668,1.08625943569479,0.119368708934691
"9917","6",99160001,99170001,11827,0.3784,0.825419,TRUE,FALSE,0.9051733276102,1.04391605063969,0.0620056983105685
"9918","6",99170001,99180001,13764,0.3892,0.894048,TRUE,FALSE,1.0168395721702,1.1082306243544,0.148258139500988
"9919","6",99180001,99190001,14117,0.3679,0.998774,TRUE,TRUE,1.12342913540881,1.09234366684583,0.127426820041768
"9920","6",99190001,99200001,14165,0.3674,1,TRUE,TRUE,1.12958549427462,1.09667177526612,0.133131803726225
"9921","6",99200001,99210001,13157,0.3556,0.987306,TRUE,TRUE,1.10660694273527,1.09137673236471,0.126149191575735
"9922","6",99210001,99220001,12443,0.341,0.985052,TRUE,TRUE,1.13469031333012,1.12221247542182,0.166345856175081
"9923","6",99220001,99230001,13199,0.3506,0.974342,TRUE,TRUE,1.13830829835415,1.14084385827602,0.190101350517385
"9924","6",99230001,99240001,13287,0.3518,0.994032,TRUE,TRUE,1.13895206052555,1.11394166087903,0.155673678131783
"9925","6",99240001,99250001,15024,0.4011,0.973512,TRUE,TRUE,1.07527434828237,1.07876356977305,0.109378707187461
"9926","6",99250001,99260001,13369,0.4156,0.761226,TRUE,FALSE,0.932419012469465,1.12584307895055,0.171005757261583
"9927","6",99260001,99270001,12024,0.3709,0.733304,TRUE,FALSE,0.94545086050738,1.16345192934259,0.218411603754226
"9928","6",99270001,99280001,14283,0.3719,0.969972,TRUE,TRUE,1.11878811844666,1.1272997052428,0.172871123128109
"9929","6",99280001,99290001,14979,0.3731,0.982429,TRUE,TRUE,1.16806363909807,1.15898304025705,0.212859455113953
"9930","6",99290001,99300001,13380,0.3608,0.987688,TRUE,TRUE,1.0981487845076,1.08251976050824,0.11439336040424
"9931","6",99300001,99310001,12724,0.3572,0.93981,TRUE,TRUE,1.06194882248135,1.10744362695744,0.147233262049925
"9932","6",99310001,99320001,14025,0.3781,0.933146,TRUE,TRUE,1.07449931811533,1.12850356061765,0.174410970481299
"9933","6",99320001,99330001,14612,0.3958,0.925232,TRUE,TRUE,1.05890504686649,1.12121349943265,0.16506101966436
"9934","6",99330001,99340001,13712,0.3836,0.952941,TRUE,TRUE,1.03116411243286,1.0598788534325,0.0838993708823353
"9935","6",99340001,99350001,13330,0.3655,0.991837,TRUE,TRUE,1.07156697343199,1.05088640520945,0.0716067306720573
"9936","6",99350001,99360001,14790,0.3847,0.960289,TRUE,TRUE,1.10819903732982,1.12961958944427,0.175837012621391
"9937","6",99360001,99370001,12027,0.3614,0.961597,TRUE,TRUE,0.984426304275295,1.00190737599562,0.00274914089997968
"9938","6",99370001,99380001,14460,0.3992,0.987936,TRUE,TRUE,1.03905477918501,1.02395054781186,0.0341460413639128
"9939","6",99380001,99390001,13985,0.5259,0.9996,TRUE,TRUE,0.819742144788479,0.7962487452281,-0.328708900993619
"9940","6",99390001,99400001,12631,0.4591,0.9993,TRUE,TRUE,0.818266723388072,0.795109439946135,-0.330774646312918
"9941","6",99400001,99410001,13500,0.4179,0.949777,TRUE,TRUE,0.937704020769306,0.96716837293426,-0.0481610266412381
"9942","6",99410001,99420001,12435,0.3669,0.933969,TRUE,TRUE,0.993700419086111,1.04274765470479,0.0603900673941687
"9943","6",99420001,99430001,9688,0.3437,0.810948,TRUE,FALSE,0.86772789421196,1.01157223109897,0.0165993389053304
"9944","6",99430001,99440001,12665,0.3569,0.973525,TRUE,TRUE,1.0585424288895,1.06196046975959,0.0867300645006057
"9945","6",99440001,99450001,13522,0.3706,0.958904,TRUE,TRUE,1.0644792193017,1.08683168743247,0.120128534194093
"9946","6",99450001,99460001,11619,0.3413,0.988231,TRUE,TRUE,1.05735821547221,1.0416053726966,0.0588087951894852
"9947","6",99460001,99470001,11253,0.4056,0.575146,TRUE,FALSE,0.798363590260168,1.11742068634058,0.160172433660108
"9948","6",99470001,99480001,11123,0.359,0.843805,TRUE,FALSE,0.920490903547524,1.04726618611705,0.0666281820801481
"9949","6",99480001,99490001,12540,0.3669,0.94847,TRUE,TRUE,1.00209113432568,1.03506574864054,0.0497224123863609
"9950","6",99490001,99500001,12581,0.3683,0.933826,TRUE,TRUE,0.999550883121163,1.04904338721133,0.0690743473338569
"9951","6",99500001,99510001,11130,0.3941,0.951729,TRUE,TRUE,0.810398711581443,0.834073196184937,-0.261754098340566
"9952","6",99510001,99520001,13234,0.3627,0.948472,TRUE,TRUE,1.07693914152063,1.11237424060034,0.153642241501274
"9953","6",99520001,99530001,15660,0.3822,0.973226,TRUE,TRUE,1.18318594206952,1.18744072492835,0.247855498297244
"9954","6",99530001,99540001,14263,0.3721,0.99965,TRUE,TRUE,1.11637888830403,1.08431724356657,0.116786914219584
"9955","6",99540001,99550001,16525,0.3924,0.979736,TRUE,TRUE,1.20918513917596,1.20381211559233,0.267610241719804
"9956","6",99550001,99560001,15614,0.389,0.96939,TRUE,TRUE,1.15420260678663,1.16381571653788,0.218862633946474
"9957","6",99560001,99570001,14141,0.3864,0.928826,TRUE,TRUE,1.05376052259382,1.11173712960404,0.152815702945411
"9958","6",99570001,99580001,20115,0.4648,0.986323,TRUE,TRUE,1.29713482754895,1.28085111586476,0.357102788804632
"9959","6",99580001,99590001,17174,0.41,0.979299,TRUE,TRUE,1.20895815268507,1.20424207871895,0.26812543417569
"9960","6",99590001,99600001,12319,0.376,0.833611,TRUE,FALSE,0.950689015466932,1.08985099305353,0.124130899884989
"9961","6",99600001,99610001,13462,0.3601,0.969921,TRUE,TRUE,1.1084131539205,1.11691578651536,0.159520413254724
"9962","6",99610001,99620001,15921,0.3893,0.975367,TRUE,TRUE,1.17583925909414,1.17698429227389,0.235095066672206
"9963","6",99620001,99630001,16379,0.3898,0.993827,TRUE,TRUE,1.20785112020313,1.1816270565386,0.240774765987818
"9964","6",99630001,99640001,16838,0.4169,0.983391,TRUE,TRUE,1.17161617526473,1.16112035166815,0.21551751721292
"9965","6",99640001,99650001,17378,0.4204,0.960261,TRUE,TRUE,1.20189731226257,1.22516947019638,0.292981322208627
"9966","6",99650001,99660001,15241,0.4003,0.947063,TRUE,TRUE,1.09258763079707,1.13029047926215,0.176693586035587
"9967","6",99660001,99670001,14872,0.3847,0.982051,TRUE,TRUE,1.11434321049149,1.10619968254229,0.145611833141229
"9968","6",99670001,99680001,15967,0.3974,0.969076,TRUE,TRUE,1.15226569924101,1.16231134803315,0.21699657485014
"9969","6",99680001,99690001,15962,0.4134,0.953205,TRUE,TRUE,1.11763908564719,1.14842976575105,0.19966262885253
"9970","6",99690001,99700001,13508,0.411,0.88407,TRUE,FALSE,0.949417206872795,1.04389698465726,0.0619793488263625
"9971","6",99700001,99710001,16888,0.4141,0.98967,TRUE,TRUE,1.18107082027858,1.16139499750001,0.215858725017302
"9972","6",99710001,99720001,15331,0.4044,0.959569,TRUE,TRUE,1.09025618918533,1.11227532218262,0.153513943441949
"9973","6",99720001,99730001,15070,0.3845,0.986331,TRUE,TRUE,1.12992075923515,1.11572505144432,0.157981547069297
"9974","6",99730001,99740001,11974,0.349,0.971819,TRUE,TRUE,1.04120282719198,1.04674909413761,0.0659156695625776
"9975","6",99740001,99750001,17272,0.4102,0.987113,TRUE,TRUE,1.21547739953876,1.19903713464013,0.261876340263016
"9976","6",99750001,99760001,12177,0.4061,0.70695,TRUE,FALSE,0.86304266255532,1.08232093741499,0.114128360682341
"9977","6",99760001,99770001,9481,0.3896,0.541432,TRUE,FALSE,0.699585711283861,1.00920702808258,0.013222158339828
"9978","6",99770001,99780001,16160,0.4156,0.960014,TRUE,TRUE,1.1270769123724,1.1492354473249,0.200674397540296
"9979","6",99780001,99790001,15936,0.4031,0.979751,TRUE,TRUE,1.13611302367714,1.13104355002833,0.177654480344787
"9980","6",99790001,99800001,18317,0.4177,0.988534,TRUE,TRUE,1.27273448587886,1.25330030227879,0.325732139080788
"9981","6",99800001,99810001,16282,0.4318,0.927278,TRUE,TRUE,1.10459723148407,1.16721545478249,0.223070890827693
"9982","6",99810001,99820001,16060,0.4367,0.766069,TRUE,FALSE,1.0814465979842,1.30147316166708,0.380145561508422
"9983","6",99820001,99830001,15572,0.4251,0.852841,TRUE,FALSE,1.06826814222427,1.20689419047976,0.271299199240031
"9984","6",99830001,99840001,16754,0.3992,0.988864,TRUE,TRUE,1.20389514318573,1.18502562090241,0.244918251317002
"9985","6",99840001,99850001,16421,0.42,0.936148,TRUE,TRUE,1.13648413604921,1.18987406091979,0.250808883363916
"9986","6",99850001,99860001,17397,0.4252,0.959845,TRUE,TRUE,1.19326000850533,1.21696258634157,0.28328481527499
"9987","6",99860001,99870001,16178,0.4225,0.942676,TRUE,TRUE,1.11489040783936,1.15896437485123,0.21283622034319
"9988","6",99870001,99880001,15220,0.421,0.950108,TRUE,TRUE,1.0515695586439,1.08421727617469,0.1166539004637
"9989","6",99880001,99890001,16959,0.4197,0.992229,TRUE,TRUE,1.17431987053956,1.15109718775053,0.203009646125619
"9990","6",99890001,99900001,14129,0.3947,0.941175,TRUE,TRUE,1.02701521952331,1.06939229875909,0.0967911923016852
"9991","6",99900001,99910001,15148,0.4694,0.934537,TRUE,TRUE,0.9727788353881,1.02018889454382,0.0288363012074625
"9992","6",99910001,99920001,14592,0.4065,0.9163,TRUE,TRUE,1.0333838672907,1.10386671478285,0.142565985947362
"9993","6",99920001,99930001,11435,0.3785,0.881904,TRUE,FALSE,0.874872650790173,0.963800205366821,-0.0531939863995593
"9994","6",99930001,99940001,12033,0.3816,0.847287,TRUE,FALSE,0.910989843317505,1.03368364937115,0.0477947279016767
"9995","6",99940001,99950001,11718,0.4186,0.854911,TRUE,FALSE,0.812940870948902,0.916899935601028,-0.125163798678003
"9996","6",99950001,99960001,10933,0.3573,0.941029,TRUE,TRUE,0.912036410246952,0.949822967544186,-0.0742694526503905
"9997","6",99960001,99970001,11098,0.3527,0.977947,TRUE,TRUE,0.947014898239511,0.944913866892729,-0.0817452676384603
"9998","6",99970001,99980001,12114,0.384,0.923576,TRUE,TRUE,0.909784379137862,0.964909918451829,-0.0515338325781578
"9999","6",99980001,99990001,12954,0.3911,0.869931,TRUE,FALSE,0.951558865708853,1.05971878876698,0.0836814762262861
"10000","6",99990001,100000001,12338,0.3816,0.874788,TRUE,FALSE,0.934080668731935,1.03567062521884,0.0505652550347168
"10001","6",100000001,100010001,10750,0.3983,0.557988,TRUE,FALSE,0.774065944695005,1.10011866398159,0.137659148026696
"10002","6",100010001,100020001,10359,0.3721,0.846269,TRUE,FALSE,0.810809009601166,0.920730453362277,-0.119149230116833
"10003","6",100020001,100030001,10603,0.3503,0.934153,TRUE,TRUE,0.915825158793093,0.960844173430619,-0.0576256164870801
"10004","6",100030001,100040001,11341,0.3845,0.877333,TRUE,FALSE,0.850327228300319,0.940630005516835,-0.0883007408757258
"10005","6",100040001,100050001,11217,0.3684,0.885059,TRUE,FALSE,0.890817870812803,0.978601140433576,-0.0312071308401912
"10006","6",100050001,100060001,13625,0.3846,0.956287,TRUE,TRUE,1.0212417872464,1.04584682651775,0.0646715716566727
"10007","6",100060001,100070001,12305,0.3977,0.944675,TRUE,TRUE,0.887330229513928,0.920371472024524,-0.119711828629354
"10008","6",100070001,100080001,12518,0.4195,0.875681,TRUE,FALSE,0.867100746713961,0.960625466230883,-0.057954039884792
"10009","6",100080001,100090001,11244,0.3813,0.871774,TRUE,FALSE,0.852119842985947,0.94739396909532,-0.0779636068227822
"10010","6",100090001,100100001,11110,0.3595,0.900214,TRUE,TRUE,0.917286716451543,0.994368771080508,-0.0081471067378649
"10011","6",100100001,100110001,11671,0.3575,0.947662,TRUE,TRUE,0.97267469122961,1.00557576733772,0.00802178879812438
"10012","6",100110001,100120001,10664,0.3508,0.925787,TRUE,TRUE,0.918749128736802,0.972272959385812,-0.0405666968288462
"10013","6",100120001,100130001,12615,0.4024,0.886196,TRUE,FALSE,0.900561563337049,0.988301484766761,-0.0169768868531398
"10014","6",100130001,100140001,13887,0.4026,0.899338,TRUE,FALSE,0.99098540944598,1.07509952453647,0.104470219730143
"10015","6",100140001,100150001,13773,0.441,0.964727,TRUE,TRUE,0.92153801386638,0.934454842525845,-0.0978031473836433
"10016","6",100150001,100160001,15364,0.433,0.985469,TRUE,TRUE,1.04029142238475,1.02832069469859,0.0402902572359833
"10017","6",100160001,100170001,14622,0.5083,0.992297,TRUE,TRUE,0.879082927020625,0.861626127202497,-0.214866097310284
"10018","6",100170001,100180001,16033,0.4128,0.978148,TRUE,TRUE,1.12371275673588,1.12093824641868,0.164706800855608
"10019","6",100180001,100190001,12893,0.3619,0.902127,TRUE,TRUE,1.05294045371042,1.13948002381268,0.188375632984963
"10020","6",100190001,100200001,13064,0.376,0.916886,TRUE,TRUE,1.00818258771491,1.07635309688823,0.106151430649633
"10021","6",100200001,100210001,11448,0.415,0.738887,TRUE,FALSE,0.799325583635151,0.979873586659454,-0.0293324555198696
"10022","6",100210001,100220001,11714,0.3819,0.76671,TRUE,FALSE,0.885941951139774,1.06572121373764,0.0918300871021529
"10023","6",100220001,100230001,11862,0.3924,0.651407,TRUE,FALSE,0.867979069343736,1.1379518962392,0.186439573001299
"10024","6",100230001,100240001,13177,0.396,0.91033,TRUE,TRUE,0.95439852009869,1.02525309870756,0.0359801040487194
"10025","6",100240001,100250001,13628,0.383,0.789307,TRUE,FALSE,1.02689926677554,1.21609549929037,0.282256527254137
"10026","6",100250001,100260001,12055,0.3798,0.80237,TRUE,FALSE,0.918235348299601,1.07730131047825,0.107421813797211
"10027","6",100260001,100270001,11448,0.3754,0.780463,TRUE,FALSE,0.885340815561427,1.05493973322087,0.0771605827553197
"10028","6",100270001,100280001,12631,0.3805,0.887414,TRUE,FALSE,0.95982888668205,1.05219975757691,0.0734086227935562
"10029","6",100280001,100290001,11671,0.3763,0.844348,TRUE,FALSE,0.899735797938135,1.02322451870451,0.0331227398849595
"10030","6",100290001,100300001,15120,0.393,0.988122,TRUE,TRUE,1.10442701295998,1.08812052942359,0.121838370531938
"10031","6",100300001,100310001,11916,0.3406,0.975194,TRUE,TRUE,1.08965155123961,1.0909429816846,0.125575700936962
"10032","6",100310001,100320001,11055,0.3374,0.919471,TRUE,TRUE,1.03346816911073,1.10059580732521,0.138284737902531
"10033","6",100320001,100330001,11333,0.3501,0.92855,TRUE,TRUE,0.9798809415026,1.0340921425303,0.0483647423731972
"10034","6",100330001,100340001,15532,0.4079,0.92286,TRUE,TRUE,1.09713033834009,1.16443939874409,0.219635558907829
"10035","6",100340001,100350001,13050,0.386,0.948167,TRUE,TRUE,0.973705985316866,1.00608214495208,0.00874810362931031
"10036","6",100350001,100360001,14061,0.3778,0.966728,TRUE,TRUE,1.0783673023352,1.09091879660764,0.12554371752633
"10037","6",100360001,100370001,15428,0.3912,0.962123,TRUE,TRUE,1.13295176253852,1.15235584066151,0.204586281265306
"10038","6",100370001,100380001,13716,0.4243,0.740974,TRUE,FALSE,0.942256979360452,1.15345267171909,0.205958808808954
"10039","6",100380001,100390001,8619,0.3818,0.585435,TRUE,FALSE,0.652083741539716,0.904432384140669,-0.144915444679058
"10040","6",100390001,100400001,14319,0.3909,0.960268,TRUE,TRUE,1.05245770079748,1.07282741617079,0.101418010986868
"10041","6",100400001,100410001,15265,0.3787,0.977843,TRUE,TRUE,1.16710206636426,1.16466406521459,0.219913885061109
"10042","6",100410001,100420001,12886,0.3847,0.782901,TRUE,FALSE,0.96553433367357,1.14855869346399,0.199824582972537
"10043","6",100420001,100430001,16040,0.3918,0.98174,TRUE,TRUE,1.17578644924476,1.16764522429431,0.223601994337204
"10044","6",100430001,100440001,15465,0.3958,0.968663,TRUE,TRUE,1.12072040444773,1.131065524692,0.177682509707881
"10045","6",100440001,100450001,14008,0.3787,0.974153,TRUE,TRUE,1.07099677337901,1.07363034395143,0.102497352032269
"10046","6",100450001,100460001,13760,0.3827,0.949652,TRUE,TRUE,1.03788767022678,1.07064708735644,0.0984830092896938
"10047","6",100460001,100470001,13386,0.3601,0.971789,TRUE,TRUE,1.10215558448817,1.10806727831445,0.14804547989243
"10048","6",100470001,100480001,11355,0.358,0.878828,TRUE,FALSE,0.944101623290409,1.04294757827695,0.0606666454314956
"10049","6",100480001,100490001,8972,0.3839,0.509617,TRUE,FALSE,0.674037317644829,1.00074712270548,0.00107746777191081
"10050","6",100490001,100500001,13133,0.3687,0.953667,TRUE,TRUE,1.04170694625997,1.06986441879763,0.0974279791293497
"10051","6",100500001,100510001,15096,0.3768,0.998257,TRUE,TRUE,1.16174949386586,1.13032428029132,0.176736728793063
"10052","6",100510001,100520001,12741,0.3587,0.910073,TRUE,TRUE,1.05586478344697,1.13452811097638,0.182092356091588
"10053","6",100520001,100530001,9608,0.3775,0.515897,TRUE,FALSE,0.737618730754107,1.08894727015622,0.122934096455242
"10054","6",100530001,100540001,13657,0.3968,0.929962,TRUE,TRUE,0.98707698113167,1.0401453905215,0.0567852009856525
"10055","6",100540001,100550001,13728,0.4094,0.959627,TRUE,TRUE,0.967293705519426,0.986761831328054,-0.0192261826732338
"10056","6",100550001,100560001,14701,0.3799,0.983962,TRUE,TRUE,1.11940267979865,1.10858918580115,0.148724839431415
"10057","6",100560001,100570001,14190,0.3825,0.951649,TRUE,TRUE,1.07104006342002,1.10242550253198,0.140681167565997
"10058","6",100570001,100580001,10769,0.3342,0.95698,TRUE,TRUE,1.02760561973995,1.05156861019068,0.0725429825971869
"10059","6",100580001,100590001,10417,0.3745,0.605314,TRUE,FALSE,0.808194881270402,1.10174919369459,0.139795840792122
"10060","6",100590001,100600001,11450,0.3855,0.690176,TRUE,FALSE,0.855702740965583,1.08697259690111,0.120315569791899
"10061","6",100600001,100610001,13807,0.3763,0.900304,TRUE,TRUE,1.0644034069173,1.15375556937271,0.206337612020126
"10062","6",100610001,100620001,12570,0.3566,0.971459,TRUE,TRUE,1.05211767709558,1.0581890098256,0.0815973393458556
"10063","6",100620001,100630001,9305,0.3517,0.740877,TRUE,FALSE,0.798020328779656,0.976951442810365,-0.0336412368468
"10064","6",100630001,100640001,12846,0.3697,0.959181,TRUE,TRUE,1.0148545279599,1.03582567968723,0.0507812306196069
"10065","6",100640001,100650001,12436,0.3734,0.911661,TRUE,TRUE,0.968692204569606,1.03929904736484,0.0556108342940689
"10066","6",100650001,100660001,12694,0.3599,0.975729,TRUE,TRUE,1.04613848199695,1.0466948046219,0.0658408424175595
"10067","6",100660001,100670001,13726,0.3782,0.982322,TRUE,TRUE,1.05123168784539,1.04319801213007,0.061013025551236
"10068","6",100670001,100680001,15117,0.3896,0.990664,TRUE,TRUE,1.11545587991542,1.09552038127797,0.131616324761846
"10069","6",100680001,100690001,13253,0.3684,0.974224,TRUE,TRUE,1.0525104075851,1.0550069712544,0.0772525319759875
"10070","6",100690001,100700001,13615,0.3905,0.943386,TRUE,TRUE,1.00191463859145,1.0407044297304,0.057560387263774
"10071","6",100700001,100710001,13619,0.3591,1,TRUE,TRUE,1.12652525415517,1.09370070403552,0.129217992354133
"10072","6",100710001,100720001,14956,0.3788,0.970393,TRUE,TRUE,1.14308708007133,1.15118815065702,0.203123647402507
"10073","6",100720001,100730001,13842,0.3727,0.964487,TRUE,TRUE,1.08099881328285,1.09645977368296,0.132852884175062
"10074","6",100730001,100740001,14742,0.3828,0.992749,TRUE,TRUE,1.11158531580857,1.08890205101306,0.122874186494565
"10075","6",100740001,100750001,13573,0.368,0.991898,TRUE,TRUE,1.07969288368701,1.05877547300794,0.0823966796780333
"10076","6",100750001,100760001,8406,0.4022,0.4319,TRUE,FALSE,0.600320878332365,0.956690390559047,-0.0638759875997948
"10077","6",100760001,100770001,15062,0.388,0.962566,TRUE,TRUE,1.11678153397551,1.13531621323057,0.183094179209935
"10078","6",100770001,100780001,12212,0.349,0.937961,TRUE,TRUE,1.06189818988379,1.10966949424477,0.150130045930979
"10079","6",100780001,100790001,13865,0.3684,0.992949,TRUE,TRUE,1.1011134687367,1.07837698693847,0.108861614184337
"10080","6",100790001,100800001,13737,0.3637,0.974632,TRUE,TRUE,1.1129465591735,1.11503051005599,0.157083186472273
"10081","6",100800001,100810001,13448,0.3638,0.954806,TRUE,TRUE,1.08905434466348,1.11709891659011,0.159756938870163
"10082","6",100810001,100820001,12955,0.3585,0.997524,TRUE,TRUE,1.07460394872661,1.04648247954901,0.0655481578627562
"10083","6",100820001,100830001,13559,0.3593,0.9709,TRUE,TRUE,1.12052227629518,1.12776138315749,0.173461848098483
"10084","6",100830001,100840001,14036,0.379,0.994266,TRUE,TRUE,1.07204042682312,1.04819628745436,0.0679089042996218
"10085","6",100840001,100850001,13344,0.3561,0.974966,TRUE,TRUE,1.11960473824354,1.12124371776234,0.165099901863816
"10086","6",100850001,100860001,10540,0.3484,0.929874,TRUE,TRUE,0.919393600992794,0.96891246061703,-0.0455617680898032
"10087","6",100860001,100870001,14696,0.3766,0.967871,TRUE,TRUE,1.131753194636,1.14331433558245,0.193222103500231
"10088","6",100870001,100880001,13021,0.3594,0.975013,TRUE,TRUE,1.07556371698661,1.07707641598749,0.107120609264941
"10089","6",100880001,100890001,11067,0.323,0.988252,TRUE,TRUE,1.13694640357946,1.11997856173771,0.16347111695189
"10090","6",100890001,100900001,14130,0.3604,0.999625,TRUE,TRUE,1.16181850355331,1.1284866142533,0.174389305844846
"10091","6",100900001,100910001,14538,0.3865,0.929716,TRUE,TRUE,1.08299949025918,1.14151918674083,0.190955108693774
"10092","6",100910001,100920001,8565,0.388,0.512762,TRUE,FALSE,0.635057352177683,0.940201844331852,-0.0889575843133748
"10093","6",100920001,100930001,14781,0.3953,0.8969,TRUE,FALSE,1.07261586126198,1.16612808419993,0.221726258771232
"10094","6",100930001,100940001,13138,0.3604,0.984205,TRUE,TRUE,1.08025276006252,1.06949522127831,0.0969300362631413
"10095","6",100940001,100950001,13239,0.3711,0.975977,TRUE,TRUE,1.04018277190263,1.04042117746585,0.0571676703239649
"10096","6",100950001,100960001,11948,0.3529,0.967027,TRUE,TRUE,1.01852389086654,1.02999906435988,0.042643026880358
"10097","6",100960001,100970001,13114,0.364,0.961617,TRUE,TRUE,1.06107624851288,1.07989298381425,0.11088835000889
